DATE,SOURCE_ID,SOURCE_SIC_CODE,TARGET_ID,TARGET_SIC_CODE
20090803,318,J5822,48,J5822
20090803,318,J5822,59,J6202
20090803,318,J5822,484,K6412
20090803,402,J5822,214,J5822
20090803,402,J5822,41,K6491
20090803,402,J5822,35,K6412
20090803,402,J5822,48,J5822
20090804,546,J5822,108,J6202
20090810,284,J5822,183,J6202
20090810,284,J5822,570,C2642
20090811,309,J5822,225,J5821
20090811,309,J5822,146,C2651
20090811,309,J5822,437,G4679
20090811,309,J5822,395,J5822
20090811,309,J5822,589,C2612
20090812,373,G4651,108,J6202
20090812,360,J5822,552,K6413
20090813,459,J5822,108,J6202
20090813,459,J5822,114,K6511
20090814,319,J5822,108,J6202
20090814,319,J5822,59,J6202
20090814,319,J5822,209,J5822
20090814,319,J5822,43,J6122
20090818,303,C2641,242,J6121
20090818,303,C2641,374,J6129
20090818,109,C2641,112,J6202
20090818,109,C2641,242,J6121
20090818,77,J6202,565,C3012
20090818,385,G4651,179,J5822
20090818,65,J5822,589,C2612
20090818,77,J6202,13,C3012
20090818,65,J5822,43,J6122
20090818,573,J5822,242,J6121
20090818,573,J5822,48,J5822
20090818,608,J6202,108,J6202
20090818,608,J6202,209,J5822
20090818,608,J6202,59,J6202
20090819,369,J5822,41,K6491
20090819,703,J5822,85,J5822
20090819,703,J5822,48,J5822
20090820,334,J6399,22,J6202
20090824,702,J5822,484,K6412
20090824,702,J5822,242,J6121
20090825,27,M7140,43,J6122
20090825,61,J5812,10,K6412
20090825,27,M7140,95,J6021
20090825,173,J5822,156,J6209
20090825,173,J5822,167,J5822
20090825,173,J5822,388,J5822
20090825,226,G4652,327,J6312
20090825,226,G4652,324,J6399
20090826,621,J5822,108,J6202
20090826,621,J5822,43,J6122
20090827,248,M7212,112,J6202
20090829,325,J5822,114,K6511
20090831,156,J6209,43,J6122
20090831,156,J6209,218,J6122
20090831,156,J6209,395,J5822
20090901,474,J5822,241,J6121
20090901,474,J5822,38,G4791
20090902,129,G4651,48,J5822
20090903,282,F4232,78,J6202
20090903,282,F4232,36,J5822
20090903,322,J6202,59,J6202
20090903,322,J6202,104,J5822
20090903,697,J6202,43,J6122
20090904,146,C2651,707,J5822
20090904,146,C2651,59,J6202
20090904,274,J5822,112,J6202
20090904,274,J5822,2,K6511
20090904,274,J5822,5,G4651
20090908,571,J5822,560,J6202
20090908,571,J5822,63,J6202
20090909,561,J5822,625,M7012
20090909,672,J5822,48,J5822
20090909,672,J5822,112,J6202
20090909,561,J5822,570,C2642
20090910,456,J5822,242,J6121
20090910,456,J5822,644,F4122
20090910,64,J5812,570,C2642
20090910,64,J5812,20,C3012
20090910,64,J5812,43,J6122
20090911,325,J5822,114,K6511
20090911,27,M7140,43,J6122
20090911,27,M7140,95,J6021
20090911,191,J6202,59,J6202
20090911,191,J6202,241,J6121
20090911,426,J6201,359,J5822
20090911,426,J6201,108,J6202
20090911,622,J6202,48,J5822
20090911,622,J6202,133,F4232
20090911,622,J6202,156,J6209
20090911,622,J6202,242,J6121
20090914,227,J5822,176,J5822
20090914,227,J5822,214,J5822
20090914,227,J5822,43,J6122
20090915,383,J5822,206,J6122
20090915,383,J5822,498,C2642
20090915,703,J5822,85,J5822
20090915,703,J5822,48,J5822
20090916,203,J6022,118,S9512
20090916,203,J6022,242,J6121
20090916,203,J6022,474,J5822
20090916,519,J5822,242,J6121
20090916,519,J5822,663,C3111
20090916,519,J5822,449,F4111
20090917,342,J5822,48,J5822
20090917,342,J5822,59,J6202
20090917,342,J5822,108,J6202
20090917,342,J5822,242,J6121
20090918,629,J6022,171,G4791
20090921,34,J5822,218,J6122
20090921,34,J5822,625,M7012
20090922,290,J6399,555,D3511
20090922,290,J6399,395,J5822
20090922,290,J6399,538,J6022
20090922,290,J6399,404,J6399
20090922,290,J6399,48,J5822
20090922,290,J6399,663,C3111
20090923,519,J5822,242,J6121
20090923,350,J5822,218,J6122
20090923,519,J5822,663,C3111
20090923,519,J5822,449,F4111
20090924,651,J5822,43,J6122
20090924,651,J5822,663,C3111
20090925,373,G4651,108,J6202
20090925,255,G4651,179,J5822
20090925,255,G4651,428,J5822
20090928,373,G4651,108,J6202
20090929,283,J5822,59,J6202
20090929,283,J5822,85,J5822
20090929,51,J6122,663,C3111
20090929,51,J6122,43,J6122
20090929,51,J6122,218,J6122
20091001,476,C2631,181,J5822
20091001,476,C2631,581,J5822
20091001,476,C2631,265,J5822
20091001,476,C2631,442,J5822
20091005,576,J5822,108,J6202
20091005,576,J5822,43,J6122
20091005,465,C2642,206,J6122
20091005,465,C2642,218,J6122
20091005,465,C2642,43,J6122
20091005,130,C2642,538,J6022
20091005,178,J5822,43,J6122
20091005,288,J5822,463,J5822
20091005,288,J5822,549,J6399
20091005,288,J5822,32,J6311
20091005,288,J5822,2,K6511
20091005,288,J5822,48,J5822
20091006,544,J5822,498,C2642
20091006,544,J5822,570,C2642
20091006,544,J5822,43,J6122
20091007,372,J5822,38,G4791
20091007,372,J5822,583,C2721
20091008,483,J5822,206,J6122
20091008,483,J5822,241,J6121
20091008,483,J5822,38,G4791
20091008,483,J5822,108,J6202
20091008,583,C2721,43,J6122
20091008,583,C2721,241,J6121
20091008,583,C2721,207,J6121
20091009,498,C2642,206,J6122
20091009,80,J6202,78,J6202
20091009,80,J6202,85,J5822
20091009,115,J5822,108,J6202
20091009,342,J5822,48,J5822
20091009,342,J5822,59,J6202
20091009,342,J5822,108,J6202
20091009,342,J5822,242,J6121
20091009,368,G4651,212,J5822
20091009,368,G4651,90,J5822
20091012,416,J5822,538,J6022
20091012,416,J5822,43,J6122
20091012,363,J6312,43,J6122
20091013,167,J5822,43,J6122
20091013,561,J5822,570,C2642
20091013,363,J6312,43,J6122
20091013,212,J5822,161,J5822
20091013,212,J5822,463,J5822
20091013,212,J5822,484,K6412
20091013,212,J5822,5,G4651
20091013,262,J5822,132,J6202
20091013,545,J5822,498,C2642
20091013,545,J5822,43,J6122
20091013,545,J5822,570,C2642
20091014,427,J5822,242,J6121
20091014,427,J5822,364,J6022
20091014,427,J5822,59,J6202
20091014,427,J5822,43,J6122
20091014,381,J5822,48,J5822
20091014,381,J5822,108,J6202
20091014,381,J5822,43,J6122
20091014,255,G4651,179,J5822
20091014,255,G4651,428,J5822
20091014,312,J5822,43,J6122
20091014,312,J5822,463,J5822
20091014,312,J5822,242,J6121
20091014,312,J5822,108,J6202
20091015,580,J5822,570,C2642
20091015,591,J5822,206,J6122
20091015,282,F4232,78,J6202
20091015,282,F4232,36,J5822
20091015,282,F4232,85,J5822
20091015,311,J5822,18,N7531
20091015,580,J5822,105,C2642
20091015,580,J5822,590,C2642
20091015,591,J5822,59,J6202
20091015,697,J6202,43,J6122
20091016,377,J6121,38,G4791
20091016,146,C2651,707,J5822
20091016,146,C2651,59,J6202
20091016,485,J5822,413,J6209
20091016,485,J5822,427,J5822
20091016,485,J5822,359,J5822
20091016,377,J6121,327,J6312
20091016,413,J6209,108,J6202
20091016,413,J6209,43,J6122
20091020,164,J6202,166,J5822
20091020,164,J6202,59,J6202
20091020,164,J6202,48,J5822
20091020,164,J6202,77,J6202
20091020,667,H5299,36,J5822
20091021,423,J5822,174,J6312
20091021,423,J5822,48,J5822
20091021,423,J5822,395,J5822
20091022,514,J5822,43,J6122
20091022,514,J5822,108,J6202
20091022,674,J6202,59,J6202
20091026,49,G4651,48,J5822
20091026,49,G4651,58,J6202
20091026,682,J5812,7,J5812
20091026,682,J5812,17,J5812
20091026,682,J5812,9,J5812
20091027,472,J6202,108,J6202
20091027,472,J6202,161,J5822
20091027,472,J6202,114,K6511
20091027,513,G4651,696,J5822
20091029,153,G4651,327,J6312
20091029,237,J5822,63,J6202
20091029,237,J5822,484,K6412
20091103,160,J6312,327,J6312
20091104,212,J5822,161,J5822
20091104,212,J5822,463,J5822
20091104,212,J5822,484,K6412
20091104,212,J5822,5,G4651
20091109,281,J5822,218,J6122
20091109,281,J5822,242,J6121
20091109,281,J5822,43,J6122
20091109,452,J5822,242,J6121
20091109,586,J6122,206,J6122
20091109,586,J6122,218,J6122
20091109,586,J6122,43,J6122
20091109,586,J6122,241,J6121
20091111,362,J5822,55,F4232
20091111,362,J5822,242,J6121
20091111,362,J5822,327,J6312
20091113,311,J5822,18,N7531
20091116,520,G4651,78,J6202
20091116,520,G4651,48,J5822
20091117,275,J5822,38,G4791
20091117,275,J5822,108,J6202
20091117,275,J5822,306,J6202
20091117,68,C2641,242,J6121
20091117,68,C2641,43,J6122
20091117,603,J5822,110,G4651
20091117,603,J5822,474,J5822
20091118,115,J5822,108,J6202
20091118,689,F4241,242,J6121
20091118,689,F4241,59,J6202
20091118,689,F4241,108,J6202
20091119,283,J5822,59,J6202
20091119,283,J5822,85,J5822
20091119,155,J6129,48,J5822
20091119,155,J6129,131,J5822
20091119,210,G4651,372,J5822
20091119,210,G4651,393,J5822
20091119,607,J5822,408,J6311
20091119,607,J5822,362,J5822
20091123,528,G4651,425,J5822
20091123,528,G4651,112,J6202
20091123,528,G4651,242,J6121
20091124,657,J5822,666,C2911
20091127,134,J5920,570,C2642
20091127,328,G4651,241,J6121
20091127,328,G4651,108,J6202
20091127,328,G4651,242,J6121
20091127,466,J5822,570,C2642
20091202,211,J6202,118,S9512
20091203,352,J6202,36,J5822
20091203,352,J6202,711,J6202
20091203,612,J6202,161,J5822
20091203,612,J6202,108,J6202
20091207,463,J5822,2,K6511
20091207,512,C2632,242,J6121
20091207,512,C2632,116,J6312
20091207,137,J5811,553,J6021
20091207,137,J5811,43,J6122
20091207,629,J6022,172,G4791
20091209,164,J6202,48,J5822
20091209,164,J6202,77,J6202
20091217,592,C2641,263,J6129
20091217,592,C2641,66,J6129
20091218,415,J6209,369,J5822
20091222,329,C2651,395,J5822
20091222,329,C2651,32,J6311
20091222,117,J5822,242,J6121
20091223,592,C2641,66,J6129
20091224,419,F4232,59,J6202
20091224,419,F4232,176,J5822
20091227,632,J5822,48,J5822
20100104,59,J6202,498,C2642
20100107,290,J6399,48,J5822
20100107,290,J6399,663,C3111
20100108,474,J5822,241,J6121
20100108,474,J5822,38,G4791
20100109,647,J5822,242,J6121
20100109,647,J5822,83,J5822
20100111,668,J5822,354,C3131
20100111,522,G4651,651,J5822
20100111,522,G4651,48,J5822
20100112,141,J5822,35,K6412
20100112,141,J5822,10,K6412
20100112,141,J5822,86,K6412
20100112,597,J5821,36,J5822
20100112,597,J5821,161,J5822
20100112,597,J5821,294,J5822
20100113,556,J5822,174,J6312
20100114,451,J5822,48,J5822
20100114,451,J5822,52,J6202
20100114,451,J5822,26,G4651
20100114,451,J5822,570,C2642
20100114,517,C2811,59,J6202
20100114,517,C2811,214,J5822
20100114,517,C2811,230,J6202
20100114,129,G4651,48,J5822
20100115,136,J6202,570,C2642
20100115,468,J5822,22,J6202
20100115,468,J5822,86,K6412
20100115,468,J5822,106,J5822
20100116,561,J5822,570,C2642
20100116,261,J6121,43,J6122
20100116,588,J5822,218,J6122
20100116,588,J5822,576,J5822
20100118,506,G4791,463,J5822
20100118,506,G4791,242,J6121
20100120,369,J5822,41,K6491
20100120,239,F4122,108,J6202
20100120,480,J5822,626,M7012
20100120,480,J5822,584,C2642
20100120,656,J6202,101,J6202
20100120,656,J6202,48,J5822
20100121,683,J5822,83,J5822
20100121,680,J5822,21,J6202
20100122,599,F4232,393,J5822
20100122,637,G4651,48,J5822
20100122,637,G4651,634,J6202
20100123,628,J6202,48,J5822
20100123,628,J6202,165,J5822
20100125,248,M7212,112,J6202
20100127,698,J5822,212,J5822
20100127,698,J5822,110,G4651
20100202,522,G4651,651,J5822
20100202,522,G4651,48,J5822
20100203,335,J5822,32,J6311
20100203,335,J5822,104,J5822
20100203,335,J5822,48,J5822
20100204,598,J6022,171,G4791
20100205,81,J6201,78,J6202
20100205,376,J5822,113,J6202
20100205,81,J6201,118,S9512
20100205,376,J5822,316,G4791
20100205,376,J5822,225,J5821
20100205,340,G4651,306,J6202
20100205,340,G4651,77,J6202
20100205,523,J5822,707,J5822
20100205,523,J5822,108,J6202
20100208,186,J5822,40,K6491
20100208,186,J5822,43,J6122
20100208,186,J5822,38,G4791
20100209,657,J5822,666,C2911
20100209,253,J5822,565,C3012
20100210,506,G4791,463,J5822
20100210,506,G4791,242,J6121
20100216,527,J5811,316,G4791
20100216,527,J5811,33,G4761
20100216,48,J5822,218,J6122
20100216,48,J5822,7,J5812
20100216,85,J5822,644,F4122
20100216,85,J5822,642,C2411
20100219,168,J5822,20,C3012
20100219,168,J5822,395,J5822
20100219,361,G4651,106,J5822
20100219,361,G4651,48,J5822
20100219,404,J6399,449,F4111
20100219,404,J6399,261,J6121
20100220,618,J5822,625,M7012
20100220,618,J5822,242,J6121
20100222,709,J5822,85,J5822
20100222,709,J5822,59,J6202
20100223,224,J5822,59,J6202
20100223,224,J5822,48,J5822
20100223,491,J5822,457,J5822
20100223,491,J5822,150,J5822
20100223,491,J5822,78,J6202
20100223,491,J5822,59,J6202
20100223,491,J5822,48,J5822
20100225,467,G4651,685,J5822
20100225,467,G4651,395,J5822
20100225,275,J5822,38,G4791
20100225,275,J5822,108,J6202
20100225,275,J5822,306,J6202
20100225,668,J5822,667,H5299
20100225,668,J5822,4,F4122
20100225,621,J5822,108,J6202
20100225,621,J5822,43,J6122
20100302,176,J5822,182,J6022
20100302,82,J5822,395,J5822
20100302,82,J5822,190,G4651
20100302,82,J5822,5,G4651
20100302,231,N7599,242,J6121
20100303,401,J6312,554,J6021
20100304,321,J5822,204,J5822
20100309,690,J5822,663,C3111
20100309,243,J6202,589,C2612
20100309,243,J6202,108,J6202
20100309,243,J6202,161,J5822
20100310,471,J5822,108,J6202
20100310,471,J5822,77,J6202
20100310,471,J5822,48,J5822
20100310,500,J5822,22,J6202
20100310,500,J5822,85,J5822
20100310,500,J5822,214,J5822
20100310,500,J5822,59,J6202
20100311,59,J6202,498,C2642
20100311,499,J5822,553,J6021
20100312,375,J5822,112,J6202
20100312,375,J5822,449,F4111
20100312,451,J5822,26,G4651
20100312,451,J5822,52,J6202
20100312,451,J5822,570,C2642
20100315,221,J5911,261,J6121
20100316,385,G4651,179,J5822
20100318,346,C2890,358,J6202
20100318,423,J5822,395,J5822
20100318,423,J5822,174,J6312
20100318,433,J5822,7,J5812
20100318,346,C2890,85,J5822
20100318,278,C2641,392,J6209
20100318,278,C2641,191,J6202
20100318,676,J6202,59,J6202
20100319,430,J6311,218,J6122
20100319,430,J6311,41,K6491
20100322,334,J6399,374,J6129
20100322,152,J6202,589,C2612
20100322,152,J6202,59,J6202
20100322,152,J6202,48,J5822
20100322,152,J6202,570,C2642
20100322,278,C2641,392,J6209
20100322,278,C2641,463,J5822
20100322,278,C2641,191,J6202
20100322,405,G4651,48,J5822
20100322,405,G4651,374,J6129
20100322,405,G4651,382,J5822
20100322,673,J6202,242,J6121
20100323,658,J5822,664,C3111
20100323,658,J5822,663,C3111
20100323,581,J5822,108,J6202
20100323,581,J5822,206,J6122
20100323,581,J5822,218,J6122
20100323,581,J5822,570,C2642
20100324,607,J5822,502,G4652
20100324,607,J5822,362,J5822
20100324,607,J5822,408,J6311
20100325,70,J5822,395,J5822
20100325,70,J5822,176,J5822
20100325,602,J5822,626,M7012
20100325,67,J5811,43,J6122
20100325,67,J5811,88,J5811
20100326,307,J5822,59,J6202
20100326,307,J5822,242,J6121
20100326,98,G4651,242,J6121
20100329,65,J5822,589,C2612
20100329,65,J5822,43,J6122
20100329,98,G4651,242,J6121
20100329,199,J5822,570,C2642
20100329,199,J5822,48,J5822
20100329,439,J5822,436,J6202
20100330,679,J5822,347,J5822
20100330,164,J6202,464,J5822
20100330,164,J6202,59,J6202
20100330,164,J6202,48,J5822
20100330,437,G4679,242,J6121
20100331,307,J5822,59,J6202
20100331,358,J6202,59,J6202
20100331,358,J6202,48,J5822
20100331,340,G4651,306,J6202
20100331,340,G4651,77,J6202
20100331,102,J5822,41,K6491
20100331,307,J5822,242,J6121
20100331,74,J5811,498,C2642
20100331,194,G4645,88,J5811
20100331,235,J5822,663,C3111
20100331,358,J6202,133,F4232
20100331,437,G4679,242,J6121
20100331,711,J6202,108,J6202
20100401,638,J5822,113,J6202
20100401,638,J5822,108,J6202
20100401,638,J5822,627,K6412
20100401,572,C2641,374,J6129
20100401,572,C2641,241,J6121
20100401,572,C2641,242,J6121
20100401,298,J5822,486,G4680
20100401,298,J5822,570,C2642
20100401,638,J5822,242,J6121
20100401,387,J5822,108,J6202
20100401,387,J5822,48,J5822
20100401,387,J5822,6,K6412
20100401,298,J5822,58,J6202
20100402,318,J5822,225,J5821
20100402,318,J5822,48,J5822
20100402,476,C2631,359,J5822
20100402,476,C2631,281,J5822
20100402,476,C2631,581,J5822
20100402,476,C2631,181,J5822
20100402,476,C2631,265,J5822
20100402,476,C2631,442,J5822
20100405,111,F4232,242,J6121
20100405,111,F4232,206,J6122
20100405,111,F4232,374,J6129
20100405,262,J5822,38,G4791
20100405,262,J5822,132,J6202
20100406,661,J6202,48,J5822
20100406,284,J5822,206,J6122
20100406,284,J5822,570,C2642
20100406,661,J6202,113,J6202
20100406,204,J5822,108,J6202
20100406,421,F4232,242,J6121
20100406,421,F4232,206,J6122
20100406,646,C2719,101,J6202
20100406,646,C2719,241,J6121
20100407,435,J6202,90,J5822
20100407,435,J6202,37,J6129
20100407,435,J6202,33,G4761
20100408,498,C2642,206,J6122
20100408,74,J5811,498,C2642
20100408,692,J5822,603,J5822
20100409,148,J5821,449,F4111
20100409,159,J6202,663,C3111
20100409,159,J6202,242,J6121
20100409,159,J6202,155,J6129
20100409,159,J6202,118,S9512
20100410,631,G4651,161,J5822
20100410,413,J6209,108,J6202
20100410,413,J6209,43,J6122
20100412,631,G4651,161,J5822
20100412,462,J5822,164,J6202
20100412,462,J5822,108,J6202
20100413,690,J5822,663,C3111
20100413,658,J5822,664,C3111
20100413,658,J5822,663,C3111
20100413,690,J5822,651,J5822
20100413,244,J6202,48,J5822
20100413,244,J6202,561,J5822
20100413,244,J6202,59,J6202
20100414,445,J6202,77,J6202
20100414,445,J6202,436,J6202
20100414,245,F4232,242,J6121
20100414,245,F4232,230,J6202
20100414,245,F4232,374,J6129
20100414,369,J5822,41,K6491
20100415,435,J6202,90,J5822
20100415,435,J6202,37,J6129
20100415,548,M7212,242,J6121
20100415,435,J6202,33,G4761
20100416,336,J5822,35,K6412
20100416,336,J5822,10,K6412
20100416,336,J5822,484,K6412
20100416,685,J5822,651,J5822
20100416,685,J5822,663,C3111
20100418,409,J5822,48,J5822
20100419,30,F4232,242,J6121
20100419,378,J5822,395,J5822
20100419,378,J5822,10,K6412
20100419,378,J5822,108,J6202
20100419,461,J6202,1,G4711
20100420,333,J5822,664,C3111
20100420,333,J5822,663,C3111
20100420,297,J5822,48,J5822
20100420,336,J5822,35,K6412
20100420,336,J5822,10,K6412
20100420,336,J5822,484,K6412
20100421,657,J5822,666,C2911
20100421,312,J5822,78,J6202
20100421,312,J5822,463,J5822
20100421,312,J5822,43,J6122
20100421,51,J6122,663,C3111
20100421,686,J5822,664,C3111
20100421,686,J5822,663,C3111
20100421,349,J5822,206,J6122
20100421,349,J5822,59,J6202
20100421,51,J6122,43,J6122
20100421,51,J6122,242,J6121
20100421,236,J5822,242,J6121
20100421,349,J5822,108,J6202
20100421,352,J6202,77,J6202
20100422,582,J5822,108,J6202
20100422,582,J5822,59,J6202
20100422,582,J5822,48,J5822
20100422,48,J5822,7,J5812
20100422,48,J5822,218,J6122
20100422,150,J5822,108,J6202
20100422,150,J5822,569,G4680
20100422,150,J5822,59,J6202
20100422,490,G4651,390,J5822
20100422,490,G4651,364,J6022
20100422,490,G4651,43,J6122
20100422,491,J5822,457,J5822
20100422,491,J5822,150,J5822
20100422,491,J5822,78,J6202
20100422,491,J5822,59,J6202
20100422,491,J5822,48,J5822
20100423,651,J5822,395,J5822
20100423,651,J5822,663,C3111
20100423,424,C2641,241,J6121
20100423,532,J5822,230,J6202
20100423,532,J5822,558,J6202
20100423,532,J5822,108,J6202
20100424,135,G4652,182,J6022
20100424,135,G4652,392,J6209
20100424,135,G4652,389,J6202
20100424,299,G4645,527,J5811
20100425,240,F4232,586,J6122
20100425,240,F4232,241,J6121
20100426,475,C2642,242,J6121
20100426,475,C2642,217,J6129
20100426,343,J6202,242,J6121
20100426,475,C2642,51,J6122
20100426,558,J6202,242,J6121
20100426,558,J6202,86,K6412
20100426,343,J6202,38,G4791
20100426,21,J6202,48,J5822
20100426,21,J6202,59,J6202
20100426,21,J6202,214,J5822
20100426,64,J5812,570,C2642
20100426,64,J5812,20,C3012
20100426,64,J5812,43,J6122
20100426,343,J6202,182,J6022
20100426,343,J6202,48,J5822
20100427,424,C2641,652,J6202
20100427,424,C2641,242,J6121
20100427,568,C2642,182,J6022
20100427,473,J5822,276,G4651
20100427,28,F4231,206,J6122
20100427,469,J5822,59,J6202
20100427,469,J5822,6,K6412
20100427,469,J5822,484,K6412
20100428,466,J5822,625,M7012
20100428,466,J5822,486,G4680
20100428,525,J5822,77,J6202
20100428,525,J5822,48,J5822
20100428,22,J6202,32,J6311
20100428,564,C2641,206,J6122
20100428,564,C2641,241,J6121
20100428,564,C2641,242,J6121
20100429,349,J5822,206,J6122
20100429,349,J5822,59,J6202
20100429,175,J5822,589,C2612
20100429,175,J5822,35,K6412
20100429,321,J5822,204,J5822
20100429,349,J5822,108,J6202
20100430,518,G4651,702,J5822
20100430,518,G4651,182,J6022
20100430,518,G4651,364,J6022
20100430,433,J5822,7,J5812
20100430,366,J5822,552,K6413
20100430,68,C2641,242,J6121
20100430,68,C2641,43,J6122
20100430,288,J5822,463,J5822
20100430,288,J5822,549,J6399
20100430,288,J5822,32,J6311
20100430,288,J5822,2,K6511
20100430,288,J5822,48,J5822
20100430,550,G4652,43,J6122
20100430,550,G4652,206,J6122
20100430,550,G4652,218,J6122
20100430,634,J6202,85,J5822
20100430,634,J6202,242,J6121
20100430,634,J6202,190,G4651
20100430,634,J6202,5,G4651
20100501,133,F4232,392,J6209
20100501,133,F4232,43,J6122
20100501,356,J6129,484,K6412
20100501,356,J6129,50,K6491
20100501,356,J6129,41,K6491
20100501,356,J6129,40,K6491
20100503,558,J6202,242,J6121
20100503,558,J6202,86,K6412
20100503,518,G4651,182,J6022
20100503,518,G4651,702,J5822
20100503,518,G4651,364,J6022
20100504,303,C2641,242,J6121
20100504,133,F4232,392,J6209
20100504,133,F4232,43,J6122
20100504,564,C2641,206,J6122
20100504,564,C2641,241,J6121
